frame_index,measured_elapsed_ms,dt_ms,event_ms,update_ms,render_ms,debug_gui_ms,render_capture_ms,display_ms,frame_ms,existing_chunks,loaded_chunks,save_dirty_chunks,save_transactions,save_total_ms,save_max_ms,sections,mesh_dirty_sections,cpu_ready_sections,gpu_buffered_sections,queued_chunk_updates,random_tick_sections,random_tick_blocks,random_tick_sections_processed,random_ticks_dispatched,mesh_rebuilds,mesh_build_total_ms,mesh_build_last_ms,mesh_build_max_ms,solid_faces,transparent_faces,water_faces,flora_faces,solid_vertices,transparent_vertices,water_vertices,flora_vertices,terrain_vertex_stride_bytes,terrain_index_stride_bytes,resident_terrain_vertices,resident_terrain_indices,resident_terrain_vertex_bytes,resident_terrain_index_bytes,resident_terrain_buffer_bytes,actor_count,natural_mob_count,natural_mob_world_cap,natural_mob_local_cap,natural_mob_spawn_attempts,natural_mobs_spawned,natural_mobs_despawned,player_health,player_max_health,terrain_seed,terrain_generation_version,difficulty_profile_version,difficulty_id,post_victory_event_version,post_victory_completed_events,post_victory_active_event,post_victory_event_wave,world_time,day_cycle,daylight,fog_density,simulation_ticks
44,702.933,10,0,2.15354,8.01187,0,0,0,10.1654,361,361,0,1,2.45175,2.45175,1830,367,0,1235,0,0,0,0,0,1337,1627.81,2.40137,3.52742,168488,8,29433,486,464433,32,117732,1944,32,4,644756,1319142,20632192,5276568,25908760,4,4,12,4,4,4,0,20,20,20260807,5,1,1,1,0,0,0,6114,0.25475,1,0.0015,0
45,708.843,6,0,2.17754,3.65446,0,0,0,5.832,361,361,0,1,2.45175,2.45175,1830,367,0,1235,0,0,0,0,0,1337,1627.81,2.40137,3.52742,168488,8,29433,486,464433,32,117732,1944,32,4,644756,1319142,20632192,5276568,25908760,4,4,12,4,4,4,0,20,20,20260807,5,1,1,1,0,0,0,6114,0.25475,1,0.0015,0
46,720.367,12,0,2.31013,9.12508,0,0,0,11.4352,361,361,0,1,2.45175,2.45175,1830,367,0,1235,0,0,0,0,0,1337,1627.81,2.40137,3.52742,168488,8,29433,486,464433,32,117732,1944,32,4,644756,1319142,20632192,5276568,25908760,4,4,12,4,4,4,0,20,20,20260807,5,1,1,1,0,0,0,6114,0.25475,1,0.0015,0
47,726.743,6,0,2.62921,3.65504,0,0,0,6.28425,361,361,0,1,2.45175,2.45175,1830,367,0,1235,0,0,0,0,0,1337,1627.81,2.40137,3.52742,168488,8,29433,486,464433,32,117732,1944,32,4,644756,1319142,20632192,5276568,25908760,4,4,12,4,4,4,0,20,20,20260807,5,1,1,1,0,0,0,6115,0.254792,1,0.0015,1
48,737.742,11,0,2.18446,8.72379,0,0,0,10.9083,361,361,0,1,2.45175,2.45175,1830,367,0,1235,0,0,0,0,0,1337,1627.81,2.40137,3.52742,168488,8,29433,486,464433,32,117732,1944,32,4,644756,1319142,20632192,5276568,25908760,4,4,12,4,4,4,0,20,20,20260807,5,1,1,1,0,0,0,6115,0.254792,1,0.0015,0
49,744.362,7,0,2.14171,4.40058,0,0,0,6.54229,361,361,0,1,2.45175,2.45175,1830,367,0,1235,0,0,0,0,0,1337,1627.81,2.40137,3.52742,168488,8,29433,486,464433,32,117732,1944,32,4,644756,1319142,20632192,5276568,25908760,4,4,12,4,4,4,0,20,20,20260807,5,1,1,1,0,0,0,6115,0.254792,1,0.0015,0
50,753.373,9,0,2.17104,6.76121,0,0,0,8.93225,361,361,0,1,2.45175,2.45175,1830,367,0,1235,0,0,0,0,0,1337,1627.81,2.40137,3.52742,168488,8,29433,486,464433,32,117732,1944,32,4,644756,1319142,20632192,5276568,25908760,4,4,12,4,4,4,0,20,20,20260807,5,1,1,1,0,0,0,6115,0.254792,1,0.0015,0
51,761.246,8,0,2.21233,5.56221,0,0,0,7.77454,361,361,0,1,2.45175,2.45175,1830,367,0,1235,0,0,0,0,0,1337,1627.81,2.40137,3.52742,168488,8,29433,486,464433,32,117732,1944,32,4,644756,1319142,20632192,5276568,25908760,4,4,12,4,4,4,0,20,20,20260807,5,1,1,1,0,0,0,6115,0.254792,1,0.0015,0
52,773.195,12,0,2.17792,9.68621,0,0,0,11.8641,361,361,0,1,2.45175,2.45175,1830,367,0,1235,0,0,0,0,0,1337,1627.81,2.40137,3.52742,168488,8,29433,486,464433,32,117732,1944,32,4,644756,1319142,20632192,5276568,25908760,4,4,12,4,4,4,0,20,20,20260807,5,1,1,1,0,0,0,6115,0.254792,1,0.0015,0
53,778.628,5,0,2.20075,3.15212,0,0,0,5.35288,361,361,0,1,2.45175,2.45175,1830,367,0,1235,0,0,0,0,0,1337,1627.81,2.40137,3.52742,168488,8,29433,486,464433,32,117732,1944,32,4,644756,1319142,20632192,5276568,25908760,4,4,12,4,4,4,0,20,20,20260807,5,1,1,1,0,0,0,6116,0.254833,1,0.0015,1
