frame_index,measured_elapsed_ms,dt_ms,event_ms,update_ms,render_ms,debug_gui_ms,render_capture_ms,display_ms,frame_ms,existing_chunks,loaded_chunks,save_dirty_chunks,save_transactions,save_total_ms,save_max_ms,sections,mesh_dirty_sections,cpu_ready_sections,gpu_buffered_sections,queued_chunk_updates,random_tick_sections,random_tick_blocks,random_tick_sections_processed,random_ticks_dispatched,mesh_rebuilds,mesh_build_total_ms,mesh_build_last_ms,mesh_build_max_ms,solid_faces,transparent_faces,water_faces,flora_faces,solid_vertices,transparent_vertices,water_vertices,flora_vertices,terrain_vertex_stride_bytes,terrain_index_stride_bytes,resident_terrain_vertices,resident_terrain_indices,resident_terrain_vertex_bytes,resident_terrain_index_bytes,resident_terrain_buffer_bytes,actor_count,natural_mob_count,natural_mob_world_cap,natural_mob_local_cap,natural_mob_spawn_attempts,natural_mobs_spawned,natural_mobs_despawned,player_health,player_max_health,terrain_seed,terrain_generation_version,difficulty_profile_version,difficulty_id,post_victory_event_version,post_victory_completed_events,post_victory_active_event,post_victory_event_wave,world_time,day_cycle,daylight,fog_density,simulation_ticks
40,689.19,7,0,2.18642,3.99425,0,0,0,6.18067,361,361,0,1,2.94392,2.94392,1830,367,0,1235,0,0,0,0,0,1339,1785.99,0.953667,29.338,168732,12,29433,486,465155,48,117732,1944,32,4,644756,1319142,20632192,5276568,25908760,4,4,12,4,4,4,0,20,20,20260807,5,1,1,1,0,0,0,6114,0.25475,1,0.0015,0
41,700.456,11,0,2.30246,8.88012,0,0,0,11.1826,361,361,0,1,2.94392,2.94392,1830,367,0,1235,0,0,0,0,0,1339,1785.99,0.953667,29.338,168732,12,29433,486,465155,48,117732,1944,32,4,644756,1319142,20632192,5276568,25908760,4,4,12,4,4,4,0,20,20,20260807,5,1,1,1,0,0,0,6114,0.25475,1,0.0015,0
42,705.98,5,0,2.24812,3.18908,0,0,0,5.43721,361,361,0,1,2.94392,2.94392,1830,367,0,1235,0,0,0,0,0,1339,1785.99,0.953667,29.338,168732,12,29433,486,465155,48,117732,1944,32,4,644756,1319142,20632192,5276568,25908760,4,4,12,4,4,4,0,20,20,20260807,5,1,1,1,0,0,0,6115,0.254792,1,0.0015,1
43,716.413,11,0,2.22304,8.13508,0,0,0,10.3581,361,361,0,1,2.94392,2.94392,1830,367,0,1235,0,0,0,0,0,1339,1785.99,0.953667,29.338,168732,12,29433,486,465155,48,117732,1944,32,4,644756,1319142,20632192,5276568,25908760,4,4,12,4,4,4,0,20,20,20260807,5,1,1,1,0,0,0,6115,0.254792,1,0.0015,0
44,722.255,6,0,2.26863,3.48896,0,0,0,5.75758,361,361,0,1,2.94392,2.94392,1830,367,0,1235,0,0,0,0,0,1339,1785.99,0.953667,29.338,168732,12,29433,486,465155,48,117732,1944,32,4,644756,1319142,20632192,5276568,25908760,4,4,12,4,4,4,0,20,20,20260807,5,1,1,1,0,0,0,6115,0.254792,1,0.0015,0
45,736.627,14,0,2.73296,11.5603,0,0,0,14.2933,361,361,0,1,2.94392,2.94392,1830,367,0,1235,0,0,0,0,0,1339,1785.99,0.953667,29.338,168732,12,29433,486,465155,48,117732,1944,32,4,644756,1319142,20632192,5276568,25908760,4,4,12,4,4,4,0,20,20,20260807,5,1,1,1,0,0,0,6115,0.254792,1,0.0015,0
46,749.958,13,0,2.15867,11.0875,0,0,0,13.2461,361,361,0,1,2.94392,2.94392,1830,367,0,1235,0,0,0,0,0,1339,1785.99,0.953667,29.338,168732,12,29433,486,465155,48,117732,1944,32,4,644756,1319142,20632192,5276568,25908760,4,4,12,4,4,4,0,20,20,20260807,5,1,1,1,0,0,0,6115,0.254792,1,0.0015,0
47,755.869,6,0,2.20583,3.60804,0,0,0,5.81388,361,361,0,1,2.94392,2.94392,1830,367,0,1235,0,0,0,0,0,1339,1785.99,0.953667,29.338,168732,12,29433,486,465155,48,117732,1944,32,4,644756,1319142,20632192,5276568,25908760,4,4,12,4,4,4,0,20,20,20260807,5,1,1,1,0,0,0,6116,0.254833,1,0.0015,1
48,766.995,11,0,2.42317,8.61546,0,0,0,11.0386,361,361,0,1,2.94392,2.94392,1830,367,0,1235,0,0,0,0,0,1339,1785.99,0.953667,29.338,168732,12,29433,486,465155,48,117732,1944,32,4,644756,1319142,20632192,5276568,25908760,4,4,12,4,4,4,0,20,20,20260807,5,1,1,1,0,0,0,6116,0.254833,1,0.0015,0
49,773.102,6,0,2.21687,3.812,0,0,0,6.02888,361,361,0,1,2.94392,2.94392,1830,367,0,1235,0,0,0,0,0,1339,1785.99,0.953667,29.338,168732,12,29433,486,465155,48,117732,1944,32,4,644756,1319142,20632192,5276568,25908760,4,4,12,4,4,4,0,20,20,20260807,5,1,1,1,0,0,0,6116,0.254833,1,0.0015,0
50,782.875,10,0,2.24412,7.44075,0,0,0,9.68487,361,361,0,1,2.94392,2.94392,1830,367,0,1235,0,0,0,0,0,1339,1785.99,0.953667,29.338,168732,12,29433,486,465155,48,117732,1944,32,4,644756,1319142,20632192,5276568,25908760,4,4,12,4,4,4,0,20,20,20260807,5,1,1,1,0,0,0,6116,0.254833,1,0.0015,0
51,788.395,6,0,2.29483,3.13158,0,0,0,5.42642,361,361,0,1,2.94392,2.94392,1830,367,0,1235,0,0,0,0,0,1339,1785.99,0.953667,29.338,168732,12,29433,486,465155,48,117732,1944,32,4,644756,1319142,20632192,5276568,25908760,4,4,12,4,4,4,0,20,20,20260807,5,1,1,1,0,0,0,6116,0.254833,1,0.0015,0
52,799.595,11,0,2.24313,8.88092,0,0,0,11.124,361,361,0,1,2.94392,2.94392,1830,367,0,1235,0,0,0,0,0,1339,1785.99,0.953667,29.338,168732,12,29433,486,465155,48,117732,1944,32,4,644756,1319142,20632192,5276568,25908760,4,4,12,4,4,4,0,20,20,20260807,5,1,1,1,0,0,0,6116,0.254833,1,0.0015,0
53,805.094,5,0,2.2925,3.11154,0,0,0,5.40404,361,361,0,1,2.94392,2.94392,1830,367,0,1235,0,0,0,0,0,1339,1785.99,0.953667,29.338,168732,12,29433,486,465155,48,117732,1944,32,4,644756,1319142,20632192,5276568,25908760,4,4,12,4,4,4,0,20,20,20260807,5,1,1,1,0,0,0,6117,0.254875,1,0.0015,1
54,817.305,13,0,2.38596,9.70875,0,0,0,12.0947,361,361,0,1,2.94392,2.94392,1830,367,0,1235,0,0,0,0,0,1339,1785.99,0.953667,29.338,168732,12,29433,486,465155,48,117732,1944,32,4,644756,1319142,20632192,5276568,25908760,4,4,12,4,4,4,0,20,20,20260807,5,1,1,1,0,0,0,6117,0.254875,1,0.0015,0
55,823.653,6,0,2.47729,3.78421,0,0,0,6.2615,361,361,0,1,2.94392,2.94392,1830,367,0,1235,0,0,0,0,0,1339,1785.99,0.953667,29.338,168732,12,29433,486,465155,48,117732,1944,32,4,644756,1319142,20632192,5276568,25908760,4,4,12,4,4,4,0,20,20,20260807,5,1,1,1,0,0,0,6117,0.254875,1,0.0015,0
56,840.154,16,0,2.33129,14.0966,0,0,0,16.4279,361,361,0,1,2.94392,2.94392,1830,367,0,1235,0,0,0,0,0,1339,1785.99,0.953667,29.338,168732,12,29433,486,465155,48,117732,1944,32,4,644756,1319142,20632192,5276568,25908760,4,4,12,4,4,4,0,20,20,20260807,5,1,1,1,0,0,0,6117,0.254875,1,0.0015,0
57,847.736,8,0,4.21017,3.24275,0,0,0,7.45292,361,361,0,1,2.94392,2.94392,1830,367,0,1235,0,0,0,0,0,1339,1785.99,0.953667,29.338,168732,12,29433,486,465155,48,117732,1944,32,4,644756,1319142,20632192,5276568,25908760,4,4,12,4,4,4,0,20,20,20260807,5,1,1,1,0,0,0,6117,0.254875,1,0.0015,0
58,853.324,6,0,2.34054,3.17254,0,0,0,5.51308,361,361,0,1,2.94392,2.94392,1830,367,0,1235,0,0,0,0,0,1339,1785.99,0.953667,29.338,168732,12,29433,486,465155,48,117732,1944,32,4,644756,1319142,20632192,5276568,25908760,4,4,12,4,4,4,0,20,20,20260807,5,1,1,1,0,0,0,6118,0.254917,1,0.0015,1
59,867.58,14,0,2.15617,12.0154,0,0,0,14.1716,361,361,0,1,2.94392,2.94392,1830,367,0,1235,0,0,0,0,0,1339,1785.99,0.953667,29.338,168732,12,29433,486,465155,48,117732,1944,32,4,644756,1319142,20632192,5276568,25908760,4,4,12,4,4,4,0,20,20,20260807,5,1,1,1,0,0,0,6118,0.254917,1,0.0015,0
60,874.308,7,0,2.35058,4.29171,0,0,0,6.64229,361,361,0,1,2.94392,2.94392,1830,367,0,1235,0,0,0,0,0,1339,1785.99,0.953667,29.338,168732,12,29433,486,465155,48,117732,1944,32,4,644756,1319142,20632192,5276568,25908760,4,4,12,4,4,4,0,20,20,20260807,5,1,1,1,0,0,0,6118,0.254917,1,0.0015,0
61,886.745,12,0,2.38017,9.92812,0,0,0,12.3083,361,361,0,1,2.94392,2.94392,1830,367,0,1235,0,0,0,0,0,1339,1785.99,0.953667,29.338,168732,12,29433,486,465155,48,117732,1944,32,4,644756,1319142,20632192,5276568,25908760,4,4,12,4,4,4,0,20,20,20260807,5,1,1,1,0,0,0,6118,0.254917,1,0.0015,0
62,892.061,5,0,2.09858,3.13071,0,0,0,5.22929,361,361,0,1,2.94392,2.94392,1830,367,0,1235,0,0,0,0,0,1339,1785.99,0.953667,29.338,168732,12,29433,486,465155,48,117732,1944,32,4,644756,1319142,20632192,5276568,25908760,4,4,12,4,4,4,0,20,20,20260807,5,1,1,1,0,0,0,6118,0.254917,1,0.0015,0
63,900.369,9,0,2.42908,5.80283,0,0,0,8.23192,361,361,0,1,2.94392,2.94392,1830,367,0,1235,0,0,0,0,0,1339,1785.99,0.953667,29.338,168732,12,29433,486,465155,48,117732,1944,32,4,644756,1319142,20632192,5276568,25908760,4,4,12,4,4,4,0,20,20,20260807,5,1,1,1,0,0,0,6118,0.254917,1,0.0015,0
